  99.0000   99.0000 3
9999 9999 Ascension <identity>GPlates-5d2acbb8-7fea-43c3-a7b2-a39add86fa07</identity>
   1  200.0 -999.0 UN   0   0   1     6
  -8.0000  -14.0000 3
  -7.0000  -14.0000 3
  -8.5000  -13.1340 2
  -8.5000  -14.8660 2
  -7.0000  -14.0000 2
  -8.5000  -13.1340 2
  99.0000   99.0000 3
9999 9999 Seychelles <identity>GPlates-0cfb6a05-d190-4805-952a-e7ea415c0920</identity>
   1  200.0 -999.0 UN   0   0   1     6
  -5.0000   56.0000 3
  -4.0000   56.0000 3
  -5.5000   56.8660 2
  -5.5000   55.1340 2
  -4.0000   56.0000 2
  -5.5000   56.8660 2
  99.0000   99.0000 3
9999 9999 Fernando <identity>GPlates-670bca51-ebc3-40ef-8544-c9b0e07e0d8c</identity>
   1  200.0 -999.0 UN   0   0   1     6
  -4.0000  -32.0000 3
  -3.0000  -32.0000 3
  -4.5000  -31.1340 2
  -4.5000  -32.8660 2
  -3.0000  -32.0000 2
  -4.5000  -31.1340 2
  99.0000   99.0000 3
9999 9999 Lake_Victoria <identity>GPlates-ced6580c-9e5c-429b-8f4a-fdff6ee06fd4</identity>
   1  200.0 -999.0 UN   0   0   1     6
  -3.0000   38.0000 3
  -2.0000   38.0000 3
  -3.5000   38.8660 2
  -3.5000   37.1340 2
  -2.0000   38.0000 2
  -3.5000   38.8660 2
  99.0000   99.0000 3
9999 9999 Caroline2 <identity>GPlates-e1c2072e-b1bb-44b2-a463-56fd5a0a3db6</identity>
   1  200.0 -999.0 UN   0   0   1     6
  -3.0000  167.0000 3
  -2.0000  167.0000 3
  -3.5000  167.8660 2
  -3.5000  166.1340 2
  -2.0000  167.0000 2
  -3.5000  167.8660 2
  99.0000   99.0000 3
9999 9999 Galapagos <identity>GPlates-b9fcf11a-9c3b-4081-8885-68aa8179c9c2</identity>
   1  200.0 -999.0 UN   0   0   1     6
   0.0000  -92.0000 3
   1.0000  -92.0000 3
  -0.5000  -91.1340 2
  -0.5000  -92.8660 2
   1.0000  -92.0000 2
  -0.5000  -91.1340 2
  99.0000   99.0000 3
9999 9999 Cameroon <identity>GPlates-bc8e93cc-b191-47e0-9162-52408beac0be</identity>
   1  200.0 -999.0 UN   0   0   1     6
   4.2000    9.2000 3
   5.2000    9.2000 3
   3.7000   10.0660 2
   3.7000    8.3340 2
   5.2000    9.2000 2
   3.7000   10.0660 2
  99.0000   99.0000 3
9999 9999 Caroline <identity>GPlates-b81cdc1f-2d20-4c5e-806a-dfc55317ab21</identity>
   1  200.0 -999.0 UN   0   0   1     6
   5.0000  164.0000 3
   6.0000  164.0000 3
   4.5000  164.8660 2
   4.5000  163.1340 2
   6.0000  164.0000 2
   4.5000  164.8660 2
  99.0000   99.0000 3
9999 9999 Afar <identity>GPlates-4475bd55-0886-49f2-95e2-3f782fc64e40</identity>
   1  200.0 -999.0 UN   0   0   1     6
   7.0000   39.0000 3
   8.0000   39.0000 3
   6.5000   39.8660 2
   6.5000   38.1340 2
   8.0000   39.0000 2
   6.5000   39.8660 2
  99.0000   99.0000 3
9999 9999 Darfur <identity>GPlates-4ea94c44-21f5-497d-8b09-f1cfa2e2267d</identity>
   1  200.0 -999.0 UN   0   0   1     6
  13.0000   24.0000 3
  14.0000   24.0000 3
  12.5000   24.8660 2
  12.5000   23.1340 2
  14.0000   24.0000 2
  12.5000   24.8660 2
  99.0000   99.0000 3
9999 9999 Cape_Verde <identity>GPlates-c34f36ed-0f57-4430-b594-3d27c6ff9616</identity>
   1  200.0 -999.0 UN   0   0   1     6
  15.0000  -24.0000 3
  16.0000  -24.0000 3
  14.5000  -23.1340 2
  14.5000  -24.8660 2
